timestamp,open,high,low,close,volume
1725883200000,2315.3,2325.51,2272.8,2292.55,71423.5153
1725897600000,2292.56,2352.89,2291.0,2350.57,91396.0358
1725912000000,2350.57,2381.41,2337.04,2359.5,46111.647
1725926400000,2359.51,2360.59,2334.99,2340.84,27409.2787
1725940800000,2340.85,2366.47,2328.0,2363.51,27052.9146
1725955200000,2363.51,2372.0,2339.08,2351.0,33662.5301
1725969600000,2351.0,2364.16,2320.41,2325.01,56700.2756
1725984000000,2325.01,2391.94,2324.52,2380.73,47628.1754
1725998400000,2380.73,2400.0,2372.2,2388.52,31928.9985
1726012800000,2388.52,2389.32,2339.0,2348.31,39080.7694
1726027200000,2348.31,2348.31,2318.66,2341.66,32934.4948
1726041600000,2341.66,2341.89,2306.45,2327.59,29236.327
1726056000000,2327.59,2355.32,2277.68,2325.9,110620.3982
1726070400000,2325.89,2368.87,2324.48,2340.6,54352.1621
1726084800000,2340.6,2351.8,2333.0,2340.55,16674.161
1726099200000,2340.54,2391.93,2339.54,2368.0,44561.7461
1726113600000,2368.01,2379.33,2352.74,2359.59,25955.6825
1726128000000,2359.59,2365.99,2343.2,2348.55,23459.5022
1726142400000,2348.56,2366.98,2315.39,2323.2,54189.4376
1726156800000,2323.2,2361.54,2322.42,2361.03,32562.9832
1726171200000,2361.03,2373.64,2341.5,2361.76,21881.7792
1726185600000,2361.75,2364.56,2350.27,2356.04,13613.7223
1726200000000,2356.04,2359.2,2337.35,2348.88,17905.2743
1726214400000,2348.87,2376.22,2341.66,2354.35,27196.9041
1726228800000,2354.39,2412.61,2342.41,2407.79,84151.519
1726243200000,2407.79,2428.38,2396.06,2421.07,64306.4597
1726257600000,2421.06,2464.82,2413.14,2439.19,46714.7366
1726272000000,2439.19,2440.6,2422.28,2432.94,23620.601
1726286400000,2432.94,2433.6,2413.8,2420.23,16326.8004
1726300800000,2420.23,2421.76,2407.98,2417.07,19673.4027
1726315200000,2417.08,2424.11,2412.17,2418.54,19119.1368
1726329600000,2418.55,2421.15,2376.72,2408.71,31801.3372
1726344000000,2408.71,2422.99,2407.16,2417.79,12389.9521
1726358400000,2417.8,2430.32,2416.53,2420.09,14598.6023
1726372800000,2420.09,2424.49,2414.1,2422.9,9048.6699
1726387200000,2422.89,2423.18,2401.75,2406.86,14771.6684
1726401600000,2406.86,2418.72,2396.28,2408.71,20382.7049
1726416000000,2408.72,2409.12,2362.71,2372.35,41671.0716
1726430400000,2372.34,2372.34,2283.75,2316.1,73891.4775
1726444800000,2316.09,2322.6,2252.39,2278.38,86962.8377
1726459200000,2278.38,2312.86,2276.1,2310.69,42263.8162
1726473600000,2310.69,2335.7,2289.0,2307.8,45264.6371
1726488000000,2307.8,2312.6,2269.52,2287.72,53576.0851
1726502400000,2287.73,2311.06,2269.25,2275.22,57131.6662
1726516800000,2275.22,2301.6,2267.6,2295.68,45356.1897
1726531200000,2295.67,2298.91,2263.29,2284.18,28503.775
1726545600000,2284.19,2310.75,2282.44,2309.18,23151.7754
1726560000000,2309.18,2323.69,2302.46,2308.12,40567.8112
1726574400000,2308.12,2393.63,2302.61,2383.79,100277.9426
1726588800000,2383.79,2390.0,2327.9,2353.09,55350.6039
1726603200000,2353.09,2361.6,2328.79,2341.8,26354.3507
1726617600000,2341.79,2343.28,2309.69,2334.79,33269.0484
1726632000000,2334.79,2336.24,2312.64,2330.0,24340.0227
1726646400000,2330.0,2330.01,2277.34,2300.59,43998.7581
1726660800000,2300.6,2318.0,2288.0,2296.0,39254.5568
1726675200000,2296.0,2364.42,2288.25,2315.19,107978.8702
1726689600000,2315.19,2376.14,2290.0,2374.75,44076.3446
1726704000000,2374.74,2412.82,2372.6,2403.68,74063.4655
1726718400000,2403.69,2442.6,2399.59,2438.06,51924.8166
1726732800000,2438.07,2442.1,2423.35,2435.35,42639.8525
1726747200000,2435.34,2453.0,2420.48,2440.0,57030.3325
1726761600000,2439.99,2494.95,2433.41,2460.93,69471.6538
1726776000000,2460.94,2478.8,2452.26,2465.21,31615.9111
1726790400000,2465.21,2521.71,2437.31,2520.56,49254.4522
1726804800000,2520.56,2571.93,2516.81,2561.0,103499.6359
1726819200000,2561.0,2565.0,2539.34,2544.96,43297.2088
1726833600000,2544.95,2570.0,2516.2,2560.27,81292.3298
1726848000000,2560.27,2569.0,2525.36,2540.98,42141.6771
1726862400000,2540.97,2562.4,2538.47,2561.4,21269.2874
1726876800000,2561.4,2587.4,2534.17,2544.0,43762.2681
1726891200000,2544.01,2558.99,2528.97,2555.77,24115.9844
1726905600000,2555.77,2557.34,2545.04,2556.5,13639.3088
1726920000000,2556.49,2576.47,2550.44,2560.0,26807.5925
1726934400000,2560.0,2578.4,2556.21,2572.05,16053.7707
1726948800000,2572.06,2623.34,2560.0,2612.4,30378.9528
1726963200000,2612.4,2632.57,2588.1,2594.71,44959.9
1726977600000,2594.7,2604.6,2576.01,2587.99,23704.0734
1726992000000,2587.99,2595.76,2569.61,2580.59,27603.6937
1727006400000,2580.59,2588.0,2554.82,2570.51,35522.7974
1727020800000,2570.51,2591.69,2552.49,2578.37,36410.4297
1727035200000,2578.38,2594.0,2524.58,2581.0,46065.4315
1727049600000,2580.99,2687.24,2539.49,2676.71,98308.8181
1727064000000,2676.71,2681.13,2636.49,2646.48,44218.2619
1727078400000,2646.47,2662.47,2633.91,2646.0,36840.1003
1727092800000,2646.0,2685.1,2631.45,2675.38,59269.4637
1727107200000,2675.37,2702.82,2658.08,2672.97,58966.6192
1727121600000,2672.97,2682.3,2639.55,2646.97,35678.7517
1727136000000,2646.98,2651.39,2609.4,2627.4,52066.9646
1727150400000,2627.39,2649.4,2618.28,2647.0,25605.4939
1727164800000,2647.0,2667.75,2619.35,2636.85,45110.5414
1727179200000,2636.86,2646.36,2591.56,2612.44,79666.7414
1727193600000,2612.44,2657.0,2611.07,2650.49,44179.4142
