timestamp,open,high,low,close,volume
2020-01-01 00:00:00,50000.0,50211.87984101135,49773.292945808076,50000.0,8420
2020-01-01 01:00:00,49864.73629894884,50353.961078729066,49450.70912818614,49864.73629894884,3892
2020-01-01 02:00:00,50516.65762742264,51084.609017697374,49795.24905393178,50516.65762742264,3902
2020-01-01 03:00:00,52064.52000100918,52446.795055780865,51990.83327467006,52064.52000100918,1021
2020-01-01 04:00:00,51833.19632417456,52705.16666776098,51454.781740780454,51833.19632417456,4641
2020-01-01 05:00:00,51606.02805655988,51892.671052204496,51594.744015514545,51606.02805655988,5662
2020-01-01 06:00:00,53254.5479603246,53407.71056142508,52460.556292624315,53254.5479603246,9281
2020-01-01 07:00:00,54094.30713654666,55232.85679862525,52989.6051453473,54094.30713654666,6494
2020-01-01 08:00:00,53612.35976555436,53643.40547675051,53218.24630165286,53612.35976555436,7273
2020-01-01 09:00:00,54223.07471614378,55563.23049188328,53314.40888532401,54223.07471614378,4994
2020-01-01 10:00:00,53753.05642540099,53786.02165343688,52513.42871025429,53753.05642540099,2568
2020-01-01 11:00:00,53287.85258501156,53549.53113433777,52761.01984347162,53287.85258501156,2736
2020-01-01 12:00:00,53584.10051102545,53814.03895765691,52919.896060988336,53584.10051102545,8002
2020-01-01 13:00:00,51575.47645150583,52504.62909085039,51465.69018125224,51575.47645150583,2054
2020-01-01 14:00:00,49839.53933710725,50359.396322554276,49160.524488564915,49839.53933710725,5070
2020-01-01 15:00:00,49323.920866774904,49354.82692300193,48462.53203731464,49323.920866774904,4620
2020-01-01 16:00:00,48372.145262278595,48500.51787303843,47787.89583318219,48372.145262278595,1391
2020-01-01 17:00:00,48725.51107274937,49460.29776019323,48471.92451729523,48725.51107274937,3384
2020-01-01 18:00:00,47893.266408601055,48886.80568330336,47882.71319248072,47893.266408601055,8574
2020-01-01 19:00:00,46595.07890579788,46648.812630263565,46217.71103843046,46595.07890579788,6695
2020-01-01 20:00:00,48016.844586262494,48123.26666529614,47879.570685502425,48016.844586262494,7163
2020-01-01 21:00:00,47860.536602472086,47910.95243457935,47715.82610952997,47860.536602472086,3423
2020-01-01 22:00:00,47988.363870739864,48572.18109381008,47450.15990267349,47988.363870739864,3908
2020-01-01 23:00:00,46687.17437263564,47126.02485624796,46505.307848872566,46687.17437263564,6008
2020-01-02 00:00:00,46246.103528621024,46420.87835707734,45899.88452443425,46246.103528621024,3735
2020-01-02 01:00:00,46418.08131186804,46763.27019771542,46322.98149544627,46418.08131186804,9593
2020-01-02 02:00:00,45421.96973472846,45718.80739390257,45039.19606196252,45421.96973472846,9427
2020-01-02 03:00:00,45836.866925734736,46154.45459035543,45811.904562451295,45836.866925734736,9183
2020-01-02 04:00:00,45363.26035243299,45898.05848514665,45263.611126848264,45363.26035243299,9401
2020-01-02 05:00:00,45177.56462471774,45766.257648309496,44944.17453151049,45177.56462471774,3803
2020-01-02 06:00:00,44715.22772103667,44805.036061789884,44670.15876338107,44715.22772103667,7839
2020-01-02 07:00:00,46454.91549845049,46830.55575151593,46446.7828922733,46454.91549845049,1581
2020-01-02 08:00:00,46531.58652977023,47342.34176529761,45575.60046341461,46531.58652977023,4385
2020-01-02 09:00:00,45639.398149009576,45677.94828195376,45151.396833378516,45639.398149009576,8213
